,Date,ID,IUI Number,IUI ART Number,ICI Number,ICI ART Number
25200,4/28/22,6327,10,0,,0
25201,4/28/22,6331,10,10,10,1
25202,4/28/22,6333,10,1,0,
25203,4/28/22,6334,,,,
25204,4/28/22,6336,,,,
25205,4/28/22,6338,,,,
25206,4/28/22,6341,,,,
25207,4/28/22,6342,10,,,
25208,4/28/22,6344,10,1,0,0
25209,4/28/22,6345,,,,
25210,4/28/22,6346,,,,
25211,4/28/22,6347,10,1,,
25212,4/28/22,6351,1,1,,
25213,4/28/22,6352,,,,
25214,4/28/22,6354,,,,
25215,4/28/22,6356,,,,
25216,4/28/22,6357,,,,
25217,4/28/22,6359,,,,
25218,4/28/22,6362,,,,
25219,4/28/22,6363,,,,
25220,4/28/22,6364,,,,
25221,4/28/22,6367,,,,
25222,4/28/22,6371,,,,
25223,4/28/22,6372,10,1,1,0
25224,4/28/22,6373,,,,
25225,4/28/22,6374,,,,
25226,4/28/22,6377,,1,10,10
25227,4/28/22,6406,,,,
25228,4/28/22,6407,,,,
25229,4/28/22,6408,10,,,
25230,4/28/22,6410,,,,
25231,4/28/22,6414,10,,1,1
25232,4/28/22,6416,,,,
25233,4/28/22,6419,1,,1,
25234,4/28/22,6424,10,,,
25235,4/28/22,6426,10,0,10,8
25236,4/28/22,6427,,,,
25237,4/28/22,6430,,,,
25238,4/28/22,6434,,,,
25239,4/28/22,6439,6,,8,
25240,4/28/22,6440,10,,1,6
25241,4/28/22,6560,10,8,10,8
25242,4/28/22,6565,10,0,10,0
25243,4/28/22,6639,10,8,10,1
25244,4/28/22,6683,0,1,0,1
25245,4/28/22,6701,1,0,,0
25246,4/28/22,6706,,,,
25247,4/28/22,6708,10,1,10,10
25248,4/28/22,6709,,,,
25249,4/28/22,6710,,,,
25250,4/28/22,6716,,,,
25251,4/28/22,6725,,10,8,1
25252,4/28/22,6729,,,,
25253,4/28/22,6731,,,,
25254,4/28/22,6739,0,0,10,0
25255,4/28/22,6765,0,0,10,0
25256,4/28/22,6802,,,,
25257,4/28/22,6804,10,,,
25258,4/28/22,6882,,,,
25259,4/28/22,6977,0,0,10,10
25260,4/28/22,7391,1,1,10,10
25261,4/28/22,7497,8,0,10,1
25262,4/28/22,7887,0,0,6,0
25263,4/28/22,8177,1,1,1,6
25264,4/28/22,8302,0,0,10,1
25265,4/28/22,8463,,1,10,1
25266,4/28/22,9364,,,,
25267,4/28/22,9389,1,0,10,6
25268,4/28/22,9658,10,0,10,0
25269,4/28/22,9759,10,0,10,0
25270,4/29/22,351,0,10,0,0
25271,4/29/22,406,10,0,1,0
25272,4/29/22,834,0,0,6,0
25273,4/29/22,846,10,0,0,0
25274,4/29/22,1862,0,1,0,0
25275,4/29/22,1886,0,0,0,0
25276,4/29/22,1904,0,0,0,1
25277,4/29/22,1964,,10,6,9
25278,4/29/22,1972,,,,
25279,4/29/22,2045,0,0,1,0
25280,4/29/22,2310,,10,,
25281,4/29/22,2342,0,1,0,0
25282,4/29/22,2503,10,0,10,0
25283,4/29/22,2553,10,1,0,0
25284,4/29/22,2669,1,0,7,0
25285,4/29/22,2751,,,,
25286,4/29/22,2755,10,0,10,0
25287,4/29/22,2766,,,,
25288,4/29/22,2772,10,1,1,1
25289,4/29/22,2773,,,,
25290,4/29/22,2812,10,8,0,0
25291,4/29/22,2815,10,0,10,0
25292,4/29/22,2835,10,0,10,0
25293,4/29/22,2839,,,,
25294,4/29/22,2854,,,,
25295,4/29/22,2882,,,,
25296,4/29/22,2893,0,0,10,0
25297,4/29/22,2954,,,7,
25298,4/29/22,2983,10,0,0,0
25299,4/29/22,2990,10,0,10,0
25300,4/29/22,2991,,,,
25301,4/29/22,4053,10,0,10,0
25302,4/29/22,4109,,,,
25303,4/29/22,4140,10,0,10,0
25304,4/29/22,4157,10,0,1,0
25305,4/29/22,4180,0,0,1,0
25306,4/29/22,4202,10,0,10,0
25307,4/29/22,4203,,,,
25308,4/29/22,4219,10,0,0,0
25309,4/29/22,4228,,1,,
25310,4/29/22,4235,,,,
25311,4/29/22,4250,,,,
25312,4/29/22,4268,,,,
25313,4/29/22,4287,10,8,1,1
25314,4/29/22,4296,,,,
25315,4/29/22,4300,10,10,1,1
25316,4/29/22,4308,1,0,1,0
25317,4/29/22,4314,,,,
25318,4/29/22,4321,10,1,0,0
25319,4/29/22,4328,,,,
25320,4/29/22,4337,10,10,0,0
25321,4/29/22,4366,10,10,1,0
25322,4/29/22,4409,10,0,10,0
25323,4/29/22,4454,10,10,10,8
25324,4/29/22,4456,10,0,10,0
25325,4/29/22,4463,,0,10,1
25326,4/29/22,4473,1,0,1,1
25327,4/29/22,4499,10,1,7,1
25328,4/29/22,4552,10,0,10,1
25329,4/29/22,4553,1,0,0,0
25330,4/29/22,4554,1,0,0,0
25331,4/29/22,4593,,,,
25332,4/29/22,4600,10,0,10,0
25333,4/29/22,4737,,0,1,1
25334,4/29/22,4760,,,,
25335,4/29/22,4773,10,,,
25336,4/29/22,4778,,,,
25337,4/29/22,4789,,,,
25338,4/29/22,4814,10,1,10,8
25339,4/29/22,4817,,,,
25340,4/29/22,4834,1,0,0,0
25341,4/29/22,4840,1,,1,1
25342,4/29/22,4846,0,0,0,6
25343,4/29/22,4857,10,,1,
25344,4/29/22,4871,,,,
25345,4/29/22,4874,,,,
25346,4/29/22,4881,9,0,0,0
25347,4/29/22,4887,,,,
25348,4/29/22,4929,10,10,,
25349,4/29/22,4939,,,,
25350,4/29/22,4941,,,,
25351,4/29/22,4947,10,10,0,0
25352,4/29/22,4951,,,,
25353,4/29/22,4969,,,,
25354,4/29/22,4974,,,,
25355,4/29/22,4977,,,,
25356,4/29/22,5003,10,1,0,0
25357,4/29/22,5011,10,10,,
25358,4/29/22,5013,10,,,
25359,4/29/22,5025,10,0,,0
25360,4/29/22,5026,10,10,1,0
25361,4/29/22,5039,,,,
25362,4/29/22,5041,,,,
25363,4/29/22,5042,,,,
25364,4/29/22,5062,,,,
25365,4/29/22,5067,10,10,6,0
25366,4/29/22,5068,,,,
25367,4/29/22,5069,10,0,10,0
25368,4/29/22,5071,,,,
25369,4/29/22,5080,,,,
25370,4/29/22,5092,,,,
25371,4/29/22,5124,10,1,10,1
25372,4/29/22,5145,10,0,6,6
25373,4/29/22,5150,,,,
25374,4/29/22,5153,10,,10,
25375,4/29/22,5155,,,,
25376,4/29/22,5160,10,0,1,1
25377,4/29/22,5164,10,0,1,0
25378,4/29/22,5175,10,1,10,0
25379,4/29/22,5179,,,,
25380,4/29/22,5189,,,,
25381,4/29/22,5191,10,0,1,0
25382,4/29/22,5196,10,1,1,1
25383,4/29/22,5221,,,,
25384,4/29/22,5228,10,,,
25385,4/29/22,5235,10,0,0,0
25386,4/29/22,5240,10,1,0,1
25387,4/29/22,5245,10,0,0,1
25388,4/29/22,5252,1,,,
25389,4/29/22,5285,,,,
25390,4/29/22,5288,10,10,10,8
25391,4/29/22,5289,10,,10,
25392,4/29/22,5290,10,1,,0
25393,4/29/22,5298,10,10,,0
25394,4/29/22,5302,0,0,0,1
25395,4/29/22,5307,10,0,10,0
25396,4/29/22,5319,,,,
25397,4/29/22,5334,10,,,
25398,4/29/22,5340,1,0,0,0
25399,4/29/22,5342,10,0,,
25400,4/29/22,5344,,,,
25401,4/29/22,5346,10,10,1,10
25402,4/29/22,5360,,,,
25403,4/29/22,5376,10,8,9,1
25404,4/29/22,5388,1,1,,0
25405,4/29/22,5390,,,,
25406,4/29/22,5391,10,10,0,1
25407,4/29/22,5395,10,10,0,0
25408,4/29/22,5402,,,,
25409,4/29/22,5406,,,,
25410,4/29/22,5411,10,10,0,0
25411,4/29/22,5413,10,0,0,0
25412,4/29/22,5426,,,,
25413,4/29/22,5427,,,,
25414,4/29/22,5440,1,1,0,
25415,4/29/22,5446,,,,
25416,4/29/22,5451,,,,
25417,4/29/22,5472,,,,
25418,4/29/22,5474,,,,
25419,4/29/22,5475,10,0,10,0
25420,4/29/22,5488,10,1,,
25421,4/29/22,5490,,,,
25422,4/29/22,5493,,,,
25423,4/29/22,5500,6,10,1,1
25424,4/29/22,5502,,1,1,
25425,4/29/22,5506,,,10,1
25426,4/29/22,5511,10,1,10,0
25427,4/29/22,5512,,,,
25428,4/29/22,5514,0,0,1,0
25429,4/29/22,5519,10,10,1,8
25430,4/29/22,5523,,,,
25431,4/29/22,5527,1,,1,
25432,4/29/22,5528,,1,,
25433,4/29/22,5533,10,10,10,8
25434,4/29/22,5535,,,,
25435,4/29/22,5548,10,10,10,10
25436,4/29/22,5551,10,10,7,10
25437,4/29/22,5556,,1,,
25438,4/29/22,5562,,,,
25439,4/29/22,5563,10,10,10,10
25440,4/29/22,5573,,,,
25441,4/29/22,5575,,,,
25442,4/29/22,5578,,,,
25443,4/29/22,5583,10,10,0,0
25444,4/29/22,5585,,,,
25445,4/29/22,5586,1,10,6,10
25446,4/29/22,5587,,,,
25447,4/29/22,5589,10,6,,
25448,4/29/22,5590,,,,
25449,4/29/22,5595,10,10,10,7
25450,4/29/22,5596,9,1,10,1
25451,4/29/22,5612,,,,
25452,4/29/22,5617,,,,
25453,4/29/22,5619,6,9,10,10
25454,4/29/22,5621,10,1,0,0
25455,4/29/22,5623,,,,
25456,4/29/22,5626,,,,
25457,4/29/22,5633,,,,
25458,4/29/22,5644,1,,,
25459,4/29/22,5655,,,,
25460,4/29/22,5662,,,,
25461,4/29/22,5664,,,,
25462,4/29/22,5672,,,,
25463,4/29/22,5674,,,,
25464,4/29/22,5677,10,1,9,6
25465,4/29/22,5684,10,1,1,1
25466,4/29/22,5685,,,,
25467,4/29/22,5690,,,10,
25468,4/29/22,5698,6,,,1
25469,4/29/22,5712,10,1,0,
25470,4/29/22,5716,,,,
25471,4/29/22,5718,,,,
25472,4/29/22,5720,,,,
25473,4/29/22,5734,1,,,
25474,4/29/22,5735,,,,
25475,4/29/22,5737,,,,
25476,4/29/22,5741,1,1,,
25477,4/29/22,5742,,,,
25478,4/29/22,5752,,,,
25479,4/29/22,5754,,,,
25480,4/29/22,5757,,,,
25481,4/29/22,5759,1,,,
25482,4/29/22,5765,,,,
25483,4/29/22,5770,10,10,,
25484,4/29/22,5772,,,,
25485,4/29/22,5774,,,,
25486,4/29/22,5787,1,1,,
25487,4/29/22,5788,,,,
25488,4/29/22,5793,,,,
25489,4/29/22,5794,,,,
25490,4/29/22,5795,10,0,0,0
25491,4/29/22,5800,,10,0,10
25492,4/29/22,5813,,,,
25493,4/29/22,5821,10,0,10,0
25494,4/29/22,5833,8,1,10,1
25495,4/29/22,5834,10,10,10,10
25496,4/29/22,5842,,,,
25497,4/29/22,5843,,,1,1
25498,4/29/22,5852,10,10,10,10
25499,4/29/22,5854,,,,
25500,4/29/22,5855,,,,
25501,4/29/22,5858,,,,
25502,4/29/22,5861,10,10,10,10
25503,4/29/22,5864,,,,
25504,4/29/22,5866,10,10,10,10
25505,4/29/22,5868,,,,
25506,4/29/22,5877,10,1,10,0
25507,4/29/22,5883,10,10,10,0
25508,4/29/22,5904,0,0,1,0
25509,4/29/22,5905,10,0,10,0
25510,4/29/22,5906,10,10,1,8
25511,4/29/22,5907,1,1,0,0
25512,4/29/22,5912,10,9,6,0
25513,4/29/22,5919,,,,
25514,4/29/22,5921,,,,
25515,4/29/22,5924,,,,
25516,4/29/22,5930,,1,,
25517,4/29/22,5931,,,,
25518,4/29/22,5972,,0,10,0
25519,4/29/22,6004,,,,
25520,4/29/22,6007,10,10,10,1
25521,4/29/22,6008,10,0,10,0
25522,4/29/22,6016,,,,
25523,4/29/22,6022,,,,
25524,4/29/22,6025,1,1,1,0
25525,4/29/22,6027,,,,
25526,4/29/22,6033,10,1,10,
25527,4/29/22,6036,,,,
25528,4/29/22,6039,10,1,10,10
25529,4/29/22,6042,,,,
25530,4/29/22,6047,10,10,10,0
25531,4/29/22,6049,1,1,1,
25532,4/29/22,6056,10,,10,1
25533,4/29/22,6059,,1,7,0
25534,4/29/22,6064,,,,
25535,4/29/22,6065,,1,,
25536,4/29/22,6066,10,,9,
25537,4/29/22,6067,10,1,10,1
25538,4/29/22,6071,10,,,
25539,4/29/22,6073,,,,
25540,4/29/22,6074,,,,
25541,4/29/22,6075,1,,10,
25542,4/29/22,6077,,,,
25543,4/29/22,6079,,,,
25544,4/29/22,6087,10,10,10,8
25545,4/29/22,6098,,,,
25546,4/29/22,6099,10,6,1,1
25547,4/29/22,6101,10,1,10,1
25548,4/29/22,6105,6,1,,0
25549,4/29/22,6108,,,,
25550,4/29/22,6118,,,,
25551,4/29/22,6120,,,,
25552,4/29/22,6123,,,,
25553,4/29/22,6127,,,,
25554,4/29/22,6129,,,,
25555,4/29/22,6132,,,,
25556,4/29/22,6134,1,,,
25557,4/29/22,6137,,,,
25558,4/29/22,6141,10,10,6,10
25559,4/29/22,6142,,,,
25560,4/29/22,6146,10,1,,
25561,4/29/22,6151,,,,
25562,4/29/22,6152,,1,,
25563,4/29/22,6156,10,1,,
25564,4/29/22,6162,,,,
25565,4/29/22,6163,,,,
25566,4/29/22,6166,10,9,1,0
25567,4/29/22,6171,8,1,10,8
25568,4/29/22,6174,,,,
25569,4/29/22,6176,,,,
25570,4/29/22,6177,,,,
25571,4/29/22,6179,,,,
25572,4/29/22,6182,,,,
25573,4/29/22,6184,,,,
25574,4/29/22,6188,,,,
25575,4/29/22,6189,10,10,0,0
25576,4/29/22,6190,10,1,10,0
25577,4/29/22,6191,,,,
25578,4/29/22,6194,,,,
25579,4/29/22,6197,10,1,0,0
25580,4/29/22,6199,,,,
25581,4/29/22,6203,10,10,6,1
25582,4/29/22,6207,,,,
25583,4/29/22,6213,10,10,0,1
25584,4/29/22,6222,,,,
25585,4/29/22,6224,1,0,1,0
25586,4/29/22,6228,10,1,9,1
25587,4/29/22,6230,,,,
25588,4/29/22,6232,,,,
25589,4/29/22,6239,,,,
25590,4/29/22,6240,,,,
25591,4/29/22,6243,,,,
25592,4/29/22,6248,,,,
25593,4/29/22,6258,1,,,
25594,4/29/22,6259,,,,
25595,4/29/22,6261,,,,
25596,4/29/22,6263,,,,
25597,4/29/22,6266,,,,
25598,4/29/22,6269,,,,
25599,4/29/22,6276,,,,
25600,4/29/22,6277,,,,
25601,4/29/22,6279,,,1,
25602,4/29/22,6280,10,10,9,10
25603,4/29/22,6281,10,10,10,10
25604,4/29/22,6283,,,,
25605,4/29/22,6288,,,,
25606,4/29/22,6289,1,1,10,10
25607,4/29/22,6292,,,,
25608,4/29/22,6293,,,,
25609,4/29/22,6294,10,1,10,10
25610,4/29/22,6296,,,,
25611,4/29/22,6299,1,1,,
25612,4/29/22,6300,,,,
25613,4/29/22,6302,,,,
25614,4/29/22,6305,,,,
25615,4/29/22,6307,,,,
25616,4/29/22,6308,10,1,,
25617,4/29/22,6316,,,,
25618,4/29/22,6321,,,,
25619,4/29/22,6322,,,,
25620,4/29/22,6325,,,,
25621,4/29/22,6327,10,0,,0
25622,4/29/22,6331,10,10,10,1
25623,4/29/22,6333,10,1,0,
25624,4/29/22,6334,,,,
25625,4/29/22,6336,,,,
25626,4/29/22,6338,,,,
25627,4/29/22,6341,,,,
25628,4/29/22,6342,10,,,
25629,4/29/22,6344,10,1,0,0
25630,4/29/22,6345,,,,
25631,4/29/22,6346,,,,
25632,4/29/22,6347,10,1,,
25633,4/29/22,6351,1,1,,
25634,4/29/22,6352,,,,
25635,4/29/22,6354,,,,
25636,4/29/22,6356,,,,
25637,4/29/22,6357,,,,
25638,4/29/22,6359,,,,
25639,4/29/22,6362,,,,
25640,4/29/22,6363,,,,
25641,4/29/22,6364,,,,
25642,4/29/22,6367,,,,
25643,4/29/22,6371,,,,
25644,4/29/22,6372,10,1,1,0
25645,4/29/22,6373,,,,
25646,4/29/22,6374,,,,
25647,4/29/22,6377,,1,10,10
25648,4/29/22,6406,,,,
25649,4/29/22,6407,,,,
25650,4/29/22,6408,10,,,
25651,4/29/22,6410,,,,
25652,4/29/22,6414,10,,1,1
25653,4/29/22,6416,,,,
25654,4/29/22,6419,1,,1,
25655,4/29/22,6424,10,,,
25656,4/29/22,6426,10,0,10,8
25657,4/29/22,6427,,,,
25658,4/29/22,6430,,,,
25659,4/29/22,6434,,,,
25660,4/29/22,6439,,,,
25661,4/29/22,6440,10,,1,6
25662,4/29/22,6560,10,8,10,8
25663,4/29/22,6565,10,0,10,0
25664,4/29/22,6639,10,8,10,1
25665,4/29/22,6683,0,1,0,1
25666,4/29/22,6701,1,0,,0
25667,4/29/22,6706,,,,
25668,4/29/22,6708,10,1,10,10
25669,4/29/22,6709,,,,
25670,4/29/22,6710,,,,
25671,4/29/22,6716,,,,
25672,4/29/22,6725,,10,8,1
25673,4/29/22,6729,,,,
25674,4/29/22,6731,,,,
25675,4/29/22,6739,0,0,10,0
25676,4/29/22,6765,0,0,10,0
25677,4/29/22,6802,,,,
25678,4/29/22,6804,10,,,
25679,4/29/22,6882,,,,
25680,4/29/22,6977,0,0,10,10
25681,4/29/22,7391,1,1,10,10
25682,4/29/22,7497,8,0,10,1
25683,4/29/22,7887,0,0,6,0
25684,4/29/22,8177,1,1,1,6
25685,4/29/22,8302,0,0,10,1
25686,4/29/22,8463,,1,10,1
25687,4/29/22,9364,,,,
25688,4/29/22,9389,1,0,10,6
25689,4/29/22,9658,10,0,10,0
25690,4/29/22,9759,10,0,10,0
25691,4/30/22,351,0,10,0,0
25692,4/30/22,406,10,0,1,0
25693,4/30/22,834,0,0,6,0
25694,4/30/22,846,10,0,0,0
25695,4/30/22,1862,0,1,0,0
25696,4/30/22,1886,0,0,0,0
25697,4/30/22,1904,0,0,0,1
25698,4/30/22,1964,,10,1,9
25699,4/30/22,1972,,,,
25700,4/30/22,2045,0,0,1,0
25701,4/30/22,2310,,10,,
25702,4/30/22,2342,0,1,0,0
25703,4/30/22,2503,10,0,10,0
25704,4/30/22,2553,10,1,0,0
25705,4/30/22,2669,1,0,7,0
25706,4/30/22,2751,,,,
25707,4/30/22,2755,10,0,10,0
25708,4/30/22,2766,,,,
25709,4/30/22,2772,10,1,1,1
25710,4/30/22,2773,,,,
25711,4/30/22,2812,10,8,0,0
25712,4/30/22,2815,10,0,10,0
25713,4/30/22,2835,10,0,10,0
25714,4/30/22,2839,,,,
25715,4/30/22,2854,,,,
25716,4/30/22,2882,,,,
25717,4/30/22,2893,0,0,10,0
25718,4/30/22,2954,,,7,
25719,4/30/22,2983,10,0,0,0
25720,4/30/22,2990,10,0,10,0
25721,4/30/22,2991,,,,
25722,4/30/22,4053,10,0,10,0
25723,4/30/22,4109,,,,
25724,4/30/22,4140,10,0,10,0
25725,4/30/22,4157,10,0,1,0
25726,4/30/22,4180,0,0,1,0
25727,4/30/22,4202,10,0,10,0
25728,4/30/22,4203,,,,
25729,4/30/22,4219,10,0,0,0
25730,4/30/22,4228,,,1,
25731,4/30/22,4235,,,,
25732,4/30/22,4250,,,,
25733,4/30/22,4268,,,,
25734,4/30/22,4287,10,8,1,1
25735,4/30/22,4296,,,,
25736,4/30/22,4300,10,10,1,1
25737,4/30/22,4308,1,0,1,0
25738,4/30/22,4314,,,,
25739,4/30/22,4321,10,1,0,0
25740,4/30/22,4328,,,,
25741,4/30/22,4337,10,10,0,0
25742,4/30/22,4366,10,10,1,0
25743,4/30/22,4409,10,0,10,0
25744,4/30/22,4454,10,10,10,8
25745,4/30/22,4456,10,0,10,0
25746,4/30/22,4463,,0,10,1
25747,4/30/22,4473,1,0,1,1
25748,4/30/22,4499,10,1,7,1
25749,4/30/22,4552,10,0,10,1
25750,4/30/22,4553,1,0,0,0
25751,4/30/22,4554,1,0,0,0
25752,4/30/22,4593,,,,
25753,4/30/22,4600,10,0,10,0
25754,4/30/22,4737,0,0,1,1
25755,4/30/22,4760,,,,
25756,4/30/22,4773,10,,,
25757,4/30/22,4778,10,,,
25758,4/30/22,4789,,,,
25759,4/30/22,4814,10,1,10,8
25760,4/30/22,4817,,,,
25761,4/30/22,4834,1,0,0,0
25762,4/30/22,4840,,,1,1
25763,4/30/22,4846,0,0,0,6
25764,4/30/22,4857,10,,10,
25765,4/30/22,4871,,,,
25766,4/30/22,4874,,,,
25767,4/30/22,4881,9,0,0,0
25768,4/30/22,4887,,,,
25769,4/30/22,4929,10,10,,
25770,4/30/22,4939,,,,
25771,4/30/22,4941,,,,
25772,4/30/22,4947,10,10,0,0
25773,4/30/22,4951,,,,
25774,4/30/22,4969,,,,
25775,4/30/22,4974,,,,
25776,4/30/22,4977,,,,
25777,4/30/22,5003,10,1,0,0
25778,4/30/22,5011,10,10,,
25779,4/30/22,5013,10,,,
25780,4/30/22,5025,10,0,,0
25781,4/30/22,5026,10,10,1,0
25782,4/30/22,5039,,,,
25783,4/30/22,5041,,,,
25784,4/30/22,5042,,,,
25785,4/30/22,5062,,,,
25786,4/30/22,5067,10,10,6,0
25787,4/30/22,5068,,,,
25788,4/30/22,5069,10,0,10,0
25789,4/30/22,5071,,,,
25790,4/30/22,5080,,,,
25791,4/30/22,5092,,,,
25792,4/30/22,5124,10,1,10,1
25793,4/30/22,5145,10,0,6,6
25794,4/30/22,5150,,,,
25795,4/30/22,5153,10,,10,
25796,4/30/22,5155,,,,
25797,4/30/22,5160,10,0,1,1
25798,4/30/22,5164,10,0,1,0
25799,4/30/22,5175,10,1,10,0
25800,4/30/22,5179,,,,
25801,4/30/22,5189,,,,
25802,4/30/22,5191,10,0,1,0
25803,4/30/22,5196,10,1,1,1
25804,4/30/22,5221,,,,
25805,4/30/22,5228,10,,,
25806,4/30/22,5235,10,0,0,0
25807,4/30/22,5240,10,1,0,1
25808,4/30/22,5245,10,0,0,1
25809,4/30/22,5252,10,,,
25810,4/30/22,5285,,,,
25811,4/30/22,5288,10,10,10,8
25812,4/30/22,5289,10,,10,
25813,4/30/22,5290,10,1,,0
25814,4/30/22,5298,10,10,,0
25815,4/30/22,5302,0,0,0,1
25816,4/30/22,5307,10,0,10,0
25817,4/30/22,5319,,,,
25818,4/30/22,5334,10,,,
25819,4/30/22,5340,1,0,0,0
25820,4/30/22,5342,10,0,,
25821,4/30/22,5344,,,,
25822,4/30/22,5346,10,10,1,10
25823,4/30/22,5360,,,,
25824,4/30/22,5376,10,8,9,1
25825,4/30/22,5388,1,1,,0
25826,4/30/22,5390,,,,
25827,4/30/22,5391,10,10,0,1
25828,4/30/22,5395,10,10,0,0
25829,4/30/22,5402,1,,1,
25830,4/30/22,5406,,,,
25831,4/30/22,5411,10,10,0,0
25832,4/30/22,5413,10,0,0,0
25833,4/30/22,5426,,,,
25834,4/30/22,5427,,,,
25835,4/30/22,5440,1,1,0,
25836,4/30/22,5446,,,,
25837,4/30/22,5451,,,,
25838,4/30/22,5472,,,,
25839,4/30/22,5474,,,,
25840,4/30/22,5475,10,0,10,0
25841,4/30/22,5488,10,1,,
25842,4/30/22,5490,,,,
25843,4/30/22,5493,,,,
25844,4/30/22,5500,6,10,1,1
25845,4/30/22,5502,,1,1,
25846,4/30/22,5506,,,10,1
25847,4/30/22,5511,10,1,10,0
25848,4/30/22,5512,,,,
25849,4/30/22,5514,0,0,1,0
25850,4/30/22,5519,10,10,1,8
25851,4/30/22,5523,,,,
25852,4/30/22,5527,1,,,
25853,4/30/22,5528,,1,,
25854,4/30/22,5533,10,10,10,8
25855,4/30/22,5535,,,,
25856,4/30/22,5548,10,10,10,10
25857,4/30/22,5551,10,10,7,10
25858,4/30/22,5556,,1,,
25859,4/30/22,5562,,,,
25860,4/30/22,5563,10,10,10,10
25861,4/30/22,5573,,,,
25862,4/30/22,5575,,,,
25863,4/30/22,5578,,,,
25864,4/30/22,5583,10,10,0,0
25865,4/30/22,5585,,,,
25866,4/30/22,5586,1,10,6,10
25867,4/30/22,5587,,,,
25868,4/30/22,5589,9,6,,
25869,4/30/22,5590,,,,
25870,4/30/22,5595,10,10,10,7
25871,4/30/22,5596,1,1,10,1
25872,4/30/22,5612,,,,
25873,4/30/22,5617,,,,
25874,4/30/22,5619,6,9,10,10
25875,4/30/22,5621,10,1,0,0
25876,4/30/22,5623,,,,
25877,4/30/22,5626,,,,
25878,4/30/22,5633,,,,
25879,4/30/22,5644,10,,6,1
25880,4/30/22,5655,,,,
25881,4/30/22,5662,,,,
25882,4/30/22,5664,,,,
25883,4/30/22,5672,1,1,6,
25884,4/30/22,5674,,,,
25885,4/30/22,5677,10,1,9,6
25886,4/30/22,5684,10,1,1,1
25887,4/30/22,5685,,,,
25888,4/30/22,5690,,,10,
25889,4/30/22,5698,9,9,1,1
25890,4/30/22,5712,10,1,0,
25891,4/30/22,5716,9,,,
25892,4/30/22,5718,,,,
25893,4/30/22,5720,,,,
25894,4/30/22,5734,1,,,
25895,4/30/22,5735,,,,
25896,4/30/22,5737,,,,
25897,4/30/22,5741,1,1,,
25898,4/30/22,5742,,,,
25899,4/30/22,5752,,,,
25900,4/30/22,5754,,,,
25901,4/30/22,5757,,,,
25902,4/30/22,5759,1,,,
25903,4/30/22,5765,,,,
25904,4/30/22,5770,10,10,,
25905,4/30/22,5772,,,,
25906,4/30/22,5774,,,,
25907,4/30/22,5787,1,1,,
25908,4/30/22,5788,,,,
25909,4/30/22,5793,,,,
25910,4/30/22,5794,,,,
25911,4/30/22,5795,10,0,0,0
25912,4/30/22,5800,,10,0,10
25913,4/30/22,5813,,,,
25914,4/30/22,5821,10,0,10,0
25915,4/30/22,5833,1,1,10,1
25916,4/30/22,5834,10,10,10,10
25917,4/30/22,5842,,,,
25918,4/30/22,5843,,,1,1
25919,4/30/22,5852,10,10,10,10
25920,4/30/22,5854,,,,
25921,4/30/22,5855,,,,
25922,4/30/22,5858,,,,
25923,4/30/22,5861,10,10,10,10
25924,4/30/22,5864,,,,
25925,4/30/22,5866,10,10,10,10
25926,4/30/22,5868,,,,
25927,4/30/22,5877,10,1,10,0
25928,4/30/22,5883,10,10,10,0
25929,4/30/22,5904,0,0,1,0
25930,4/30/22,5905,10,0,10,0
25931,4/30/22,5906,10,10,1,8
25932,4/30/22,5907,1,1,0,0
25933,4/30/22,5912,10,9,6,0
25934,4/30/22,5919,,,,
25935,4/30/22,5921,,,,
25936,4/30/22,5924,,,,
25937,4/30/22,5930,,1,,
25938,4/30/22,5931,,,,
25939,4/30/22,5972,,0,10,0
25940,4/30/22,6004,,,,
25941,4/30/22,6007,10,10,10,1
25942,4/30/22,6008,10,0,10,0
25943,4/30/22,6016,,,,
25944,4/30/22,6022,,,,
25945,4/30/22,6025,1,1,1,0
25946,4/30/22,6027,,,,
25947,4/30/22,6033,10,1,10,0
25948,4/30/22,6036,,,,
25949,4/30/22,6039,10,1,10,10
25950,4/30/22,6042,,,,
25951,4/30/22,6047,10,10,10,0
25952,4/30/22,6049,1,1,1,
25953,4/30/22,6056,10,,10,
25954,4/30/22,6059,,1,7,0
25955,4/30/22,6064,,,,
25956,4/30/22,6065,,1,,
25957,4/30/22,6066,10,,9,
25958,4/30/22,6067,10,1,10,1
25959,4/30/22,6071,10,,,
25960,4/30/22,6073,,,,
25961,4/30/22,6074,,,,
25962,4/30/22,6075,1,,10,
25963,4/30/22,6077,,,,
25964,4/30/22,6079,,,,
25965,4/30/22,6087,10,10,10,8
25966,4/30/22,6098,,,,
25967,4/30/22,6099,10,6,1,1
25968,4/30/22,6101,10,1,10,1
25969,4/30/22,6105,6,1,,0
25970,4/30/22,6108,,,,
25971,4/30/22,6118,,,,
25972,4/30/22,6120,,,,
25973,4/30/22,6123,,,,
25974,4/30/22,6127,,,,
25975,4/30/22,6129,,,,
25976,4/30/22,6132,,,,
25977,4/30/22,6134,1,,,
25978,4/30/22,6137,,,,
25979,4/30/22,6141,10,10,6,10
25980,4/30/22,6142,,,,
25981,4/30/22,6146,10,1,,
25982,4/30/22,6151,,,,
25983,4/30/22,6152,,1,,
25984,4/30/22,6156,10,1,,
